ST # ,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR ,BLG TYPE ,MUNICIPALITY ,DESCRIPTION,D.U.,VALUE,FT2,PERMIT#,APPL. TYPE,ISSUED DATE
124  ,CORNDAV WAY ,K0A2Z0,Ward 21,4M1456,13,CONTRACTOR UNKNOWN,Detached Garage/Shed,Goulbourn,Construct a shed (rear yard),0.0,5500.0,436.0,2207519,Construction,2022-09-21 12:49:19
531  ,FILLY TERR ,K0A2Z0,Ward 21,,215,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Elderberry 2020 FH,1.0,296184.0,1720.0,2207521,Construction,2022-09-21 12:53:04
517  ,FILLY TERR ,K0A2Z0,Ward 21,,221,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Atrium 2020 GE,1.0,242970.0,1453.0,2207522,Construction,2022-09-21 12:54:00
996  ,BUCKSKIN WAY ,K1C2Y6,Ward 1,4M-346,W PT LOT 2,CONTRACTOR UNKNOWN,Single,Gloucester,Interior alterations to a 2 storey detached dwelling (enlarge 2 basement windows),0.0,8500.0,64.58,2207523,Construction,2022-09-21 12:54:18
515  ,FILLY TERR ,K0A2Z0,Ward 21,,222,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Broadleaf 2020 GE,1.0,268388.0,1605.0,2207524,Construction,2022-09-21 12:55:17
533  ,FILLY TERR ,K0A2Z0,Ward 21,,214,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 TN,1.0,360693.0,2157.0,2207525,Construction,2022-09-21 12:56:44
5486  ,WEST RIVER DR ,K4M1G8,Ward 21,891,22,CONTRACTOR UNKNOWN,Single,Rideau,Replace existing carport to a 1 storey detached dwelling,0.0,30000.0,240.0,2207526,Construction,2022-09-21 12:57:59
107  ,BONNIE LANE ,K0A2H0,Ward 5,850,13,OGC LTD.,Single,West Carleton,Interior alterations to a 2 storey detached dwelling (kitchen renovation),0.0,30000.0,200.0,2207527,Construction,2022-09-21 13:09:28
1055  ,BOSQUE CRES ,K4C1C3,Ward 19,50M-110,8,HB POOLS INC.,Single,Cumberland,Install an enclosure for an inground pool (rear yard),0.0,0.0,0.0,2207528,Pool Enclosure,2022-09-21 13:10:20
24  -203,SPRINGFIELD RD ,K1M1C9,Ward 13,CCP 596,,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Interior alterations in a 2 storey condo building (Unit 203 - renovate 2 bathrooms),0.0,5000.0,107.0,2207529,Construction,2022-09-21 13:10:21
3976  ,NIXON DR ,K0A2W0,Ward 20,4M-,,HORST SYSTEMS LIMITED,Farm,Osgoode,Install 2 new pre-engineered grain drying and storage bins,0.0,286000.0,1504.0,2207530,Construction,2022-09-21 13:44:25
1195  ,"ST-LAURENT, BOUL  ",K1K3B7,Ward 11,4M-,4,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit- up in a 1 storey retail building (Dental Clinic),0.0,225000.0,1506.95,2207531,Construction,2022-09-21 13:48:50
279  ,SCOUT ST ,K2C4E7,Ward 16,4M-1090,59,XOLAR INC.,Single,Old Ottawa,Install solar panels on the roof of a 2 storey detached dwelling,0.0,9000.0,4306.0,2207532,Construction,2022-09-21 14:00:14
1041  ,SHOWMAN ST ,K0A2Z0,Ward 21,,205,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 TN,1.0,360693.0,2157.0,2207533,Construction,2022-09-21 14:17:43
1230  ,"JOSEPH-DROUIN, AV  ",K1C7B2,Ward 1,4M-647,29,FENCE MASTERS INC.,Single,Gloucester,Construct a deck/porch (rear yard),0.0,4500.0,40.0,2207534,Construction,2022-09-21 14:24:28
1051  ,SHOWMAN ST ,K0A2Z0,Ward 21,,203,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 CR,1.0,360693.0,2157.0,2207535,Construction,2022-09-21 14:29:07
448  ,SULTAN ST ,K4A0K2,Ward 1,4M1336,,CONTRACTOR UNKNOWN,Rowhouse,Cumberland,Construct a deck (Rear yard),0.0,800.0,53.21,2207536,Construction,2022-09-21 14:31:09
1225 L ,LEDBURY AVE ,K1V6W6,Ward 16,4M-,1,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Repairs to 2 units in a 2 storey rowhouse (due to fire),0.0,150000.0,646.0,2207537,Construction,2022-09-21 14:34:09
1225 M ,LEDBURY AVE ,K1V6W6,Ward 16,4M-,1,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Repairs to 2 units in a 2 storey rowhouse (due to fire),0.0,150000.0,646.0,2207537,Construction,2022-09-21 14:34:09
2522  ,CHURCH ST ,K0A2T0,Ward 21,4M-,,SOLAR X,Single,Rideau,"Install solar panels on 1 storey detached dwelling (roof, photovoltaic)",0.0,83269.76,448.0,2207538,Construction,2022-09-21 14:37:47
1037  ,SHOWMAN ST ,K0A2Z0,Ward 21,,207,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Primrose II 2020 GE,1.0,312199.0,1867.0,2207539,Construction,2022-09-21 14:39:10
1035  ,SHOWMAN ST ,K0A2Z0,Ward 21,,208,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Woodland 2020 TN,1.0,355844.0,2128.0,2207540,Construction,2022-09-21 14:45:40
5  ,ANDOVER PL ,K2G1V5,Ward 8,4M-,238E,OGC LTD.,Single,Nepean,Interior alterations to a 1 storey detached dwelling,0.0,42500.0,645.0,2207541,Construction,2022-09-21 15:03:25
736  ,KILMAR CRES ,K2T0B2,Ward 4,4M-1362,44,HICKORY DICKORY DECKS,Single,Kanata,Construct a deck (rear yard),0.0,45000.0,480.0,2207542,Construction,2022-09-21 15:03:36
1043  ,SHOWMAN ST ,K0A2Z0,Ward 21,,204,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Woodland 2020 TN,1.0,355844.0,2128.0,2207543,Construction,2022-09-21 15:04:02
29 E ,VARLEY DR ,K2K1G4,Ward 4,4M-,,CONTRACTOR UNKNOWN,Rowhouse,Kanata,Exterior alterations to a 2 storey rowhouse dwelling (repair existing foundation),0.0,39000.0,10.0,2207544,Construction,2022-09-21 15:17:16
1029  ,SHOWMAN ST ,K0A2Z0,Ward 21,,175,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 TN,1.0,360693.0,2157.0,2207545,Construction,2022-09-21 15:19:48
541  ,FILLY TERR ,K0A2Z0,Ward 21,,211,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Elm 2020 GE,1.0,333436.0,1994.0,2207546,Construction,2022-09-21 15:28:43
1000  ,SHOWMAN ST ,K0A2Z0,Ward 21,,177,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Woodland 2020 CL,1.0,351496.0,2102.0,2207547,Construction,2022-09-21 15:32:02
529  ,FILLY TERR ,K0A2Z0,Ward 21,,216,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 CR,1.0,360693.0,2157.0,2207548,Construction,2022-09-21 15:36:23
3  ,GLENBROOK WAY ,K2G0V1,Ward 8,537034,197,SELECT URBAN GENERAL CONTACTORS INC.,Single,Nepean,Interior alterations in a 2 storey detached dwelling,0.0,32000.0,947.0,2207549,Construction,2022-09-21 15:36:58
1025  ,SHOWMAN ST ,K0A2Z0,Ward 21,,173,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 TN,1.0,360693.0,2157.0,2207550,Construction,2022-09-21 15:40:45
527  ,FILLY TERR ,K0A2Z0,Ward 21,,217,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 GE,1.0,360693.0,2157.0,2207551,Construction,2022-09-21 15:45:52
1027  ,SHOWMAN ST ,K0A2Z0,Ward 21,,174,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 GE,1.0,360693.0,2157.0,2207552,Construction,2022-09-21 15:47:22
1031  ,SHOWMAN ST ,K0A2Z0,Ward 21,,176,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Woodland 2020 CR-1,1.0,353168.0,2112.0,2207553,Construction,2022-09-21 15:52:03
521  ,FILLY TERR ,K0A2Z0,Ward 21,,220,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 FH,1.0,359857.0,2152.0,2207554,Construction,2022-09-21 15:56:25
535  ,FILLY TERR ,K0A2Z0,Ward 21,,213,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Elderberry 2020 CR,1.0,287618.0,1720.0,2207555,Construction,2022-09-21 16:17:55
545  ,FILLY TERR ,K0A2Z0,Ward 21,,209,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 GE,1.0,360693.0,2157.0,2207556,Construction,2022-09-21 16:24:35
274  ,PARKDALE AVE ,K1Y1E9,Ward 15,4M-,2,CONTRACTOR UNKNOWN,Retail,Old Ottawa,TEMPORARY PERMIT - Install a 1 storey concession stand,0.0,36610.81,196.97,2207557,Construction,2022-09-22 08:56:59
247  ,MOSS GROVE ST ,K2J0B2,Ward 22,4M-1301,,CONTRACTOR UNKNOWN,Rowhouse,Nepean,Finish the basement of a 2 storey rowhouse dwelling,0.0,30205.5,650.0,2207560,Construction,2022-09-22 09:02:31
2370  ,CARLING AVE ,K2B8G9,Ward 7,4M-,,RJC ENGINEERS LTD.,Institutional,Old Ottawa,"Exterior alterations to an 8 storey retirement building (Central Park Lodge - Revera, Balcony repairs, water proofing, guardrail replacement and cladding repairs)",0.0,80000.0,2152.0,2207561,Construction,2022-09-22 09:05:21
2374  ,CARLING AVE ,K2B8G9,Ward 7,4M-,,RJC ENGINEERS LTD.,Institutional,Old Ottawa,"Exterior alterations to an 8 storey retirement building (Central Park Lodge - Revera, Balcony repairs, water proofing, guardrail replacement and cladding repairs)",0.0,80000.0,2152.0,2207561,Construction,2022-09-22 09:05:21
53  ,ROTHWELL DR ,K1J7G7,Ward 11,462 & 652,PT LOT 16,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a 2 storey detached dwelling,1.0,1069867.72,5756.0,2207562,Construction,2022-09-22 09:17:19
4065 B ,CANYON WALK DR ,K1V1W2,Ward 22,4M-1144,246,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1.0,15000.0,323.0,2207563,Construction,2022-09-22 09:22:18
4065  ,CANYON WALK DR ,K1V1W2,Ward 22,4M-1144,246,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1.0,15000.0,323.0,2207563,Construction,2022-09-22 09:22:18
847  ,CONTOUR ST ,K1W0G6,Ward 2,4M1450,11,JOHNSON CONSTRUCTION 613 INC.,Single,Gloucester,Finish the basement in a 2 storey detached dwelling,0.0,24509.67,527.4300000000001,2207564,Construction,2022-09-22 09:29:13
3143  ,NAVAN RD ,K1W0K6,Ward 2,4M-,5,CONTRACTOR UNKNOWN,Retail,Gloucester,Construct a 1storey addition to a 2 storey retail building (dental office),0.0,293962.04,903.72,2207567,Construction,2022-09-22 09:37:44
2224  ,COPPERHEAD ST ,K1W0R8,Ward 2,,TS507,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Bateman 2022 C,1.0,376245.0,2250.0,2207568,Construction,2022-09-22 09:55:16
848  ,BERRY SIDE RD ,K0A1T0,Ward 5,4M-,20,"LEPINE, RYAN",Single,Kanata,Construct a 1 storey detached dwelling,1.0,356126.92,1916.0,2207569,Construction,2022-09-22 10:00:07
848  ,BERRY SIDE RD ,K0A1T0,Ward 5,4M-,20,"LEPINE, RYAN",Detached Garage/Shed,Kanata,Construct a shed (rear yard),0.0,50000.0,324.0,2207570,Construction,2022-09-22 10:01:11
5050  ,INNOVATION DR ,K2K0J2,Ward 4,4M1104,,CONTRACTOR UNKNOWN,Office,Kanata,"Interior alterations to a 5 storey office building  (upgrade portions of electrical distribution system, adding new generators, ATS, and electrical panels)",0.0,500000.0,2000.0,2207571,Construction,2022-09-22 10:32:51
525  ,FILLY TERR ,K0A2Z0,Ward 21,,218,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 CR,1.0,360693.0,2157.0,2207572,Construction,2022-09-22 11:03:33
523  ,FILLY TERR ,K0A2Z0,Ward 21,,219,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 TN,1.0,360693.0,2157.0,2207573,Construction,2022-09-22 11:06:57
117  ,IRON BRIDGE PL ,,Ward 4,4M-1570,4,HN HOMES LIMITED PARTNERSHIP,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 44-02 Byron 2015 Standard,1.0,423568.0,2533.0,2207574,Construction,2022-09-22 11:10:26
115  ,IRON BRIDGE PL ,,Ward 4,4M-1570,5,HN HOMES LIMITED PARTNERSHIP,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Borden 50-2 2016 ALT,1.0,541123.0,3236.0,2207575,Construction,2022-09-22 11:14:29
6117  ,JAMES BELL DR ,K4M1B3,Ward 21,480,4,CONTRACTOR UNKNOWN,Single,Rideau,Construct a 2 storey detached dwelling,1.0,520177.64,2798.61,2207576,Construction,2022-09-22 11:16:01
113  ,IRON BRIDGE PL ,,Ward 4,4M-1570,,HN HOMES LIMITED PARTNERSHIP,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Borden 50-2 2016 ALT,1.0,541123.0,3236.0,2207577,Construction,2022-09-22 11:25:52
833  ,BECKTON HTS ,K2S2X9,Ward 6,,WS443,RICHCRAFT HOMES LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Windgate 2022 D,1.0,474904.0,2840.0,2207578,Construction,2022-09-22 11:41:24
825  ,BECKTON HTS ,K2S2X9,Ward 6,,WS445,RICHCRAFT HOMES LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Hobart 2022 C,1.0,393803.0,2355.0,2207579,Construction,2022-09-22 11:44:58
320  ,QUEEN ST ,K1A0W8,Ward 14,4M-,,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant fit-up on the first floor of a 22 storey office building (Unit 115, Shawarma Stop)",0.0,40000.0,324.0,2207580,Construction,2022-09-22 11:57:52
1818  ,BRADLEY SIDE RD ,K0A1L0,Ward 5,4M-,,CONTRACTOR UNKNOWN,Farm,West Carleton,Construct a steel structure for open air barn,0.0,150000.0,8072.0,2207582,Construction,2022-09-22 12:20:04
615  ,PARADE DR ,K2S0Y7,Ward 21,4M1589,179,C-MORE BASEMENTS,Single,Goulbourn,Finish basement to a 2 storey detached dwelling,0.0,34852.5,750.0,2207583,Construction,2022-09-22 12:38:26
5  ,JARLAN TERR ,K2L3L7,Ward 23,4M-,,BOSSWOOD RENOVATIONS & REMODELING LTD.,Single,Kanata,Interior alterations in a 2 storey detached dwelling (remove wall),0.0,70000.0,308.0,2207584,Construction,2022-09-22 12:48:37
116  ,RELIANCE RIDGE ,K2V0R5,Ward 6,4M-,,***CONTRACTOR***,Single,Kanata,Finish basement in 2 storey detached dwelling,0.0,32389.59,697.0,2207585,Construction,2022-09-22 12:54:36
35  ,WINTERGREEN DR ,K2S1E5,Ward 6,M285,169,CONTRACTOR UNKNOWN,Single,Goulbourn,Finish a portion of the basement and interior alterations in a 1 storey detached dwelling,0.0,64935.63,961.0,2207586,Construction,2022-09-22 13:00:12
623  ,SMYTH RD ,K1G1N7,Ward 18,P370,17-19,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,PLUMBING ONLY: Install a premise isolation device on the domestic water supply and fire protection system,0.0,25000.0,0.0,2207587,Construction,2022-09-22 13:19:34
801  ,AVIATION PKY ,K1K4R3,Ward 13,,28 and 29,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,PLUMBING ONLY: Install a premise isolation device on the domestic water supply and fire protection system (Building J - École secondaire catholique de linnovation),0.0,10000.0,0.0,2207588,Construction,2022-09-22 13:28:48
339  ,TRAMMEL RD ,K0A2Z0,Ward 21,,,POOLARAMA,Rowhouse,Goulbourn,Install an enclosure for an inground pool (rear yard),0.0,0.0,0.0,2207589,Pool Enclosure,2022-09-22 13:56:03
3325  ,WILD CHERRY DR ,K0A2W0,Ward 20,4M-657,102,CONTRACTOR UNKNOWN,Single,Osgoode,Construct a 1 storey addition and deck (rear yard) to a 1 storey detached dwelling,0.0,24888.09,120.0,2207590,Construction,2022-09-22 14:33:04
809  ,DERREEN AVE ,K2S1B9,Ward 6,,139,MATTAMY DEVELOPMENT CORPORATION,Single,West Carleton,Construct a 2 Storey Single with attached garage  Model: Parkside 2020 TN,1.0,445139.0,2662.0,2207591,Construction,2022-09-22 14:43:38
1005  ,CURRAGLASS WALK ,K2S1B9,Ward 6,,123,MATTAMY DEVELOPMENT CORPORATION,Single,West Carleton,Construct a 2 Storey Single with attached garage  Model: Parkside 2020 TN,1.0,445139.0,2662.0,2207592,Construction,2022-09-22 14:51:29
1883 B ,DUNROBIN RD ,K2K1X7,Ward 5,4M-,18,CONTRACTOR UNKNOWN,Semi - Detached,Kanata,Construct a 1 storey addition with secondary dwelling unit to a 2 storey detached dwelling,1.0,592885.05,3935.0,2207593,Construction,2022-09-22 14:56:32
1883  ,DUNROBIN RD ,K2K1X7,Ward 5,4M-,18,CONTRACTOR UNKNOWN,Semi - Detached,Kanata,Construct a 1 storey addition with secondary dwelling unit to a 2 storey detached dwelling,1.0,592885.05,3935.0,2207593,Construction,2022-09-22 14:56:32
805  ,DERREEN AVE ,K2S1B9,Ward 6,,108,MATTAMY DEVELOPMENT CORPORATION,Single,West Carleton,Construct a 2 Storey Single with attached garage  Model: Woodland 2020 TN,1.0,355844.0,2128.0,2207594,Construction,2022-09-22 14:58:36
811  ,DERREEN AVE ,K2S1B9,Ward 6,,138,MATTAMY DEVELOPMENT CORPORATION,Single,West Carleton,Construct a 2 Storey Single with attached garage  Model: Woodland 2020 TN,1.0,355844.0,2128.0,2207595,Construction,2022-09-22 15:04:44
1013  ,CURRAGLASS WALK ,K2S1B9,Ward 6,,127,MATTAMY DEVELOPMENT CORPORATION,Single,West Carleton,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 CR,1.0,360693.0,2157.0,2207596,Construction,2022-09-22 15:10:39
3452  ,JOY'S RD ,K0A2Z0,Ward 21,4M-,20,FAWN GROUP CONSTRUCTION,Detached Garage/Shed,Goulbourn,Construct a detached garage (side yard),0.0,50000.0,600.0,2207597,Construction,2022-09-22 15:16:45
57  ,"COTE-DES-NEIGES, CH DE LA  ",K2G2C5,Ward 8,375,1175 & 1176,CONTRACTOR UNKNOWN,Single,Nepean,Construct a 2 storey detached dwelling,1.0,652964.26,4398.0,2207598,Construction,2022-09-22 15:16:48
807  ,DERREEN AVE ,K2S1B9,Ward 6,,107,MATTAMY DEVELOPMENT CORPORATION,Single,West Carleton,Construct a 2 Storey Single with attached garage  Model: Parkside 2020 TN,1.0,445139.0,2662.0,2207599,Construction,2022-09-22 15:19:10
74  ,BLACK BEAR WAY ,K2S2G7,Ward 6,4M1259,52,CONTRACTOR UNKNOWN,Single,Goulbourn,Construct an addition and interior/exterior alterations to a 2 storey detached dwelling,0.0,39140.090000000004,29207.0,2207600,Construction,2022-09-22 15:20:40
1002  ,CURRAGLASS WALK ,K2S1B9,Ward 6,,140,MATTAMY DEVELOPMENT CORPORATION,Single,West Carleton,Construct a 2 Storey Single with attached garage  Model: Parkside 2020 GE,1.0,445641.0,2665.0,2207601,Construction,2022-09-22 15:23:45
1007  ,CURRAGLASS WALK ,K2S1B9,Ward 6,,124,MATTAMY DEVELOPMENT CORPORATION,Single,West Carleton,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 GE,1.0,360693.0,2157.0,2207606,Construction,2022-09-22 15:29:13
57  ,CROWNRIDGE DR ,K2M0J6,Ward 23,4M1468,241,JERRY RENOVATION AND LANDSCAPE,Single,Kanata,Interior alterations to a 2 storey detached dwelling,0.0,8000.0,38.75,2207607,Construction,2022-09-22 15:29:28
1830  ,MARCHURST RD ,K2W1B5,Ward 5,4M-,18,SHELLSTAR HOLDINGS LTD.,Detached Garage/Shed,Kanata,Construct a detached garage (rear yard),0.0,50000.0,1691.0,2207609,Construction,2022-09-22 15:31:20
1000  ,CURRAGLASS WALK ,K2S1B9,Ward 6,,1000,MATTAMY DEVELOPMENT CORPORATION,Single,West Carleton,Construct a 2 Storey Single with attached garage  Model: Woodland 2020 TN,1.0,355844.0,2128.0,2207611,Construction,2022-09-22 15:37:05
2122  ,SHANNA RD ,K0A1L0,Ward 5,,PT LOT 21,"MCMUNN, WADE",Detached Garage/Shed,West Carleton,Construct a detached garage (side yard),0.0,85000.0,2690.98,2207612,Construction,2022-09-22 15:40:26
350  ,"THERIAULT, VOIE  ",K1W0K7,Ward 2,,PT LOTS 3 & 4,ASHCROFT HOMES,Semi - Detached,Gloucester,Construct a 1 storey semi-detached dwelling,2.0,452779.32,2436.0,2207613,Construction,2022-09-22 15:42:10
352  ,"THERIAULT, VOIE  ",K1W0K7,Ward 2,,PT LOTS 3 & 4,ASHCROFT HOMES,Semi - Detached,Gloucester,Construct a 1 storey semi-detached dwelling,2.0,452779.32,2436.0,2207613,Construction,2022-09-22 15:42:10
1011  ,CURRAGLASS WALK ,K2S1B9,Ward 6,,1011,MATTAMY DEVELOPMENT CORPORATION,Single,West Carleton,Construct a 2 Storey Single with attached garage  Model: Wintergreen 2020 GE,1.0,360693.0,2157.0,2207614,Construction,2022-09-22 15:42:50
275  ,ANNAKISHA DR ,K1W0K7,Ward 2,,3 & 4,ASHCROFT HOMES INC,Single,Gloucester,Construct a 2 storey detached dwelling,1.0,553520.86,2978.0,2207615,Construction,2022-09-22 15:43:07
556  ,ARDARA AVE ,K1W0K7,Ward 2,,,CONTRACTOR UNKNOWN,Rowhouse,Gloucester,Construct a 2 storey block of 6 rowhouses,6.0,1086093.28,9739.0,2207616,Construction,2022-09-22 15:43:44
558  ,ARDARA AVE ,K1W0K7,Ward 2,,,CONTRACTOR UNKNOWN,Rowhouse,Gloucester,Construct a 2 storey block of 6 rowhouses,6.0,1086093.28,9739.0,2207616,Construction,2022-09-22 15:43:44
560  ,ARDARA AVE ,K4B1H9,Ward 2,,,CONTRACTOR UNKNOWN,Rowhouse,Gloucester,Construct a 2 storey block of 6 rowhouses,6.0,1086093.28,9739.0,2207616,Construction,2022-09-22 15:43:44
562  ,ARDARA AVE ,K4B1H9,Ward 2,,,CONTRACTOR UNKNOWN,Rowhouse,Gloucester,Construct a 2 storey block of 6 rowhouses,6.0,1086093.28,9739.0,2207616,Construction,2022-09-22 15:43:44
564  ,ARDARA AVE ,K4B1H9,Ward 2,,,CONTRACTOR UNKNOWN,Rowhouse,Gloucester,Construct a 2 storey block of 6 rowhouses,6.0,1086093.28,9739.0,2207616,Construction,2022-09-22 15:43:44
566  ,ARDARA AVE ,K4B1H9,Ward 2,,,CONTRACTOR UNKNOWN,Rowhouse,Gloucester,Construct a 2 storey block of 6 rowhouses,6.0,1086093.28,9739.0,2207616,Construction,2022-09-22 15:43:44
563  ,ARDARA AVE ,K4B1H9,Ward 2,4M-,3,CONTRACTOR UNKNOWN,Semi - Detached,Gloucester,Construct a 2 storey semi-detached dwelling,2.0,632887.35,3405.0,2207617,Construction,2022-09-22 15:44:30
565  ,ARDARA AVE ,K4B1H9,Ward 2,4M-,3,CONTRACTOR UNKNOWN,Semi - Detached,Gloucester,Construct a 2 storey semi-detached dwelling,2.0,632887.35,3405.0,2207617,Construction,2022-09-22 15:44:30
572  ,ARDARA AVE ,K4B1H9,Ward 2,,3,CONTRACTOR UNKNOWN,Semi - Detached,Gloucester,Construct a 2 storey semi-detached dwelling,2.0,595527.48,3204.0,2207618,Construction,2022-09-22 15:45:05
574  ,ARDARA AVE ,K4B1H9,Ward 2,,3,CONTRACTOR UNKNOWN,Semi - Detached,Gloucester,Construct a 2 storey semi-detached dwelling,2.0,595527.48,3204.0,2207618,Construction,2022-09-22 15:45:05
1004  ,CURRAGLASS WALK ,K2S1B9,Ward 6,,156,MATTAMY DEVELOPMENT CORPORATION,Single,West Carleton,Construct a 2 Storey Single with attached garage  Model: Parkside 2020 TN,1.0,445139.0,2662.0,2207619,Construction,2022-09-22 15:48:25
261  ,BILLRIAN CRES ,,Ward 6,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,West Carleton,"Construct a 2 Storey Rowhouse with attached garages  Models: Lilac 2020 TN,Pristine 2020 TN,Fir 2020 TN,Fir 2020 TN,Oak 2020 end TN,Lilac 2020 TN",6.0,1320701.0,9316.0,2207620,Construction,2022-09-22 15:53:39
263  ,BILLRIAN CRES ,,Ward 6,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,West Carleton,"Construct a 2 Storey Rowhouse with attached garages  Models: Lilac 2020 TN,Pristine 2020 TN,Fir 2020 TN,Fir 2020 TN,Oak 2020 end TN,Lilac 2020 TN",6.0,1320701.0,9316.0,2207620,Construction,2022-09-22 15:53:39
265  ,BILLRIAN CRES ,,Ward 6,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,West Carleton,"Construct a 2 Storey Rowhouse with attached garages  Models: Lilac 2020 TN,Pristine 2020 TN,Fir 2020 TN,Fir 2020 TN,Oak 2020 end TN,Lilac 2020 TN",6.0,1320701.0,9316.0,2207620,Construction,2022-09-22 15:53:39
